,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
CV,0.016571945,0.02117911,0.025479589,0.03297807,0.019858155,0.020473769,0.019475719,0.018939799,0.015821543,0.013751949,0.013842738,0.020473769,0.022203607
CN,0.8892727,0.94445074,0.9723293,0.96702194,0.9801418,0.9844946,0.96402484,0.9625152,0.95984066,0.9719538,0.98185104,0.98587084,0.9846153
CD,0.019518776,0.01798621,0.018288035,0.021272693,0.028412279,0.029581852,0.065518595,0.056946136,0.060703468,0.025671588,0.02376252,0.024620546,0.0319468
CG,0.09534947,0.10278402,0.14434502,0.15886912,0.087908044,0.14277226,0.14719698,0.12676999,0.14398132,0.119202934,0.12212307,0.14277226,0.11822515
CI,0.20860854,0.18242551,0.21905422,0.26191556,0.20911384,0.22680949,0.17128088,0.17094462,0.19235457,0.13965218,0.15482508,0.121198215,0.09197797
GQ,0.03177863,0.027031908,0.025479589,0.030222837,0.052654695,0.05571447,0.055313412,0.061844166,0.047425874,0.043483805,0.044218145,0.038882695,0.059692003
GA,0.060086645,0.10278402,0.107297875,0.11639433,0.087908044,0.0941358,0.13624352,0.10038244,0.090763524,0.06138311,0.057423413,0.06651425,0.059692003
GM,0.015267154,0.019518776,0.021592941,0.021272693,0.02376252,0.022453818,0.060213976,0.056946136,0.0436485,0.0398557,0.044218145,0.022453818,0.022203607
GH,0.17032392,0.19518465,0.24942243,0.26191556,0.20911384,0.26158708,0.22860304,0.18373747,0.19235457,0.20364995,0.19434536,0.15471187,0.15071914
LR,0.016571945,0.043799996,0.035397165,0.03297807,0.018148972,0.014129182,0.03297807,0.031643957,0.031225929,0.021495499,0.019858155,0.022453818,0.018488176
MR,0.03177863,0.029312233,0.021592941,0.025366088,0.028412279,0.026990583,0.021272693,0.031643957,0.040159307,0.021495499,0.019858155,0.05095428,0.05002441
NAB,0.040439565,0.043799996,0.030044332,0.09134704,0.1037753,0.079231836,0.07745225,0.0927339,0.106173724,0.101395145,0.1037753,0.08639326,0.059692003
NL,0.95956045,0.9655548,0.9699557,0.98633665,0.98735535,0.98712647,0.96977717,0.9592187,0.93929654,0.94829404,0.9629196,0.9675864,0.9859687
NG,0.15886912,0.18242551,0.19144039,0.18444967,0.31435943,0.26158708,0.24487673,0.22651936,0.26894143,0.30614972,0.31435943,0.21069278,0.15071914
ST,0.015267154,0.011930361,0.013098999,0.013663369,0.02376252,0.022453818,0.023231542,0.02450159,0.020440891,0.01798621,0.016584408,0.018664993,0.018488176
SN,0.09534947,0.119202934,0.13419023,0.12598474,0.112623364,0.0941358,0.107444234,0.07899068,0.090763524,0.07273245,0.07426586,0.121198215,0.12832083
SL,0.015267154,0.02492443,0.025479589,0.027691206,0.012644621,0.015505349,0.025366088,0.02450159,0.028699977,0.0398557,0.04049894,0.029581852,0.02664543
ZA,0.37754065,0.47917873,0.4788262,0.48874065,0.60176957,0.68020564,0.46626756,0.35113928,0.4458652,0.5,0.60176957,0.45296967,0.31122628
TG,0.088399686,0.088399686,0.08526413,0.11639433,0.112623364,0.14277226,0.12598474,0.10038244,0.16676977,0.13965218,0.20911384,0.121198215,0.13914256
AE,0.43782347,0.56217647,0.5211738,0.7017941,0.7050701,0.8045682,0.73808444,0.66857654,0.61733717,0.6742065,0.7417426,0.7384129,0.64736503
AI,0.012953728,0.012953728,-999.0,-999.0,0.012644621,0.015505349,0.014932219,0.014621593,0.014523013,0.015041029,0.031057438,0.032413606,0.0319468
BS,0.088399686,0.07585818,0.07294055,0.13624352,0.15482508,0.26158708,0.18444967,0.15886912,0.17920558,0.23472543,0.25825736,0.22680949,0.17623655
VG,0.016571945,0.015267154,0.013098999,0.013663369,0.016584408,0.018664993,0.016316952,0.015940756,0.015821543,0.016448932,0.037080422,0.042565733,0.041852865
DM,0.03177863,0.034445196,0.021592941,0.023231542,0.031057438,0.029581852,0.025366088,0.02906367,0.033966422,0.03651875,0.048261717,0.032413606,0.059692003
GP,0.07585818,0.06496917,0.053082943,0.08413953,0.080824815,0.16745487,0.09910516,0.10038244,0.09819957,0.119202934,0.1431965,0.18102269,0.20503128
AN,0.07585818,0.10278402,0.06741337,0.055313412,0.080824815,0.10249438,0.07125511,0.07284009,0.07739629,0.07910678,0.1323046,0.15471187,0.15071914
KN,0.01798621,0.03177863,0.027670657,0.030222837,0.037080422,0.026990583,0.023231542,0.034445196,0.033966422,0.03651875,0.052654695,0.05571447,0.05465717
VI,0.034445196,0.034445196,0.02345783,0.025366088,0.031057438,0.03550652,0.035975162,0.034445196,0.033966422,0.03651875,0.037080422,0.042565733,0.041852865
AG,0.029312233,0.034445196,0.032614805,0.035975162,0.037080422,0.042565733,0.035975162,0.044354387,0.0436485,0.0398557,0.03394026,0.026990583,0.02664543
BB,0.05133579,0.07021879,0.08526413,0.060213976,0.0955475,0.06089084,0.042774044,0.04822477,0.060703468,0.056349535,0.080824815,0.0941358,0.07751243
GD,0.02492443,0.043799996,0.035397165,0.039233584,0.028412279,0.032413606,0.060213976,0.0671335,0.060703468,0.056349535,0.080824815,0.046580724,0.05465717
HT,0.019518776,0.02117911,0.01548096,0.023231542,0.03394026,0.05095428,0.055313412,0.0671335,0.05151253,0.085987955,0.0955475,0.06089084,0.045765318
JM,0.37754065,0.23745802,0.29996645,0.48874065,0.42040747,0.5,0.5337325,0.47808424,0.5108678,0.52271163,0.53434944,0.5235675,0.44185308
MQ,0.06496917,0.07021879,0.05750763,0.07125511,0.080824815,0.08639326,0.046618484,0.044354387,0.07141079,0.056349535,0.057423413,0.08639326,0.108824596
LC,0.027031908,0.047425874,0.04166271,0.046618484,0.052654695,0.042565733,0.07125511,0.07899068,0.07739629,0.06683447,0.080824815,0.05095428,0.059692003
VC,0.02492443,0.034445196,0.032614805,0.035975162,0.025986368,0.029581852,0.060213976,0.061844166,0.060703468,0.056349535,0.087908044,0.06089084,0.05002441
TT,0.15886912,0.17032392,0.20490225,0.31739575,0.3344618,0.36215162,0.27970085,0.21151966,0.22082424,0.17574374,0.29492986,0.21069278,0.13914256
CL,0.10278402,0.10278402,0.08526413,0.15886912,0.15482508,0.16745487,0.07745225,0.061844166,0.07739629,0.09340701,0.112623364,0.11150381,0.13914256
CO,0.28563756,0.20860854,0.23389614,0.27970085,0.29492986,0.28021485,0.33722717,0.33142337,0.4458652,0.52271163,0.80565464,0.7893073,0.7273677
EC,0.11072731,0.088399686,0.07888258,0.09910516,0.112623364,0.18102269,0.08413953,0.0927339,0.090763524,0.119202934,0.1323046,0.13161062,0.12832083
GN,0.07021879,0.06496917,0.07888258,0.07125511,0.052654695,0.06651425,0.065518595,0.07284009,0.060703468,0.047425874,0.068199664,0.06089084,0.06515867
KW,0.07021879,0.06496917,0.08526413,0.065518595,0.057423413,0.026990583,0.035975162,0.031643957,0.020440891,0.028046215,0.018148972,0.01701324,0.02026266
OM,0.20860854,0.23745802,0.24942243,0.42181784,0.3344618,0.38421443,0.42181784,0.41316974,0.3424998,0.43223765,0.53434944,0.5932358,0.6036174
PK,0.19518465,0.18242551,0.15513052,0.35764837,0.35518375,0.4297138,0.14719698,0.18373747,0.22082424,0.30614972,0.37646323,0.29963082,0.2726322
PE,0.12823375,0.119202934,0.099446505,0.11639433,0.12212307,0.14277226,0.09134704,0.07284009,0.090763524,0.119202934,0.1672137,0.16745487,0.16307642
QA,0.05133579,0.05554926,0.06741337,0.03297807,0.025986368,0.026990583,0.023231542,0.014621593,0.018770466,0.028046215,0.031057438,0.06089084,0.108824596
UY,0.047425874,0.043799996,0.048980992,0.14719698,0.1323046,0.11150381,0.09134704,0.061844166,0.07141079,0.06683447,0.07426586,0.0941358,0.09197797
AW,0.029312233,0.027031908,0.027670657,0.035975162,0.044218145,0.05095428,0.039233584,0.031643957,0.036938265,0.03651875,0.04049894,0.05571447,0.05465717
CR,0.11072731,0.11072731,0.107297875,0.14719698,0.180382,0.16745487,0.18444967,0.21151966,0.2521918,0.13965218,0.1672137,0.16745487,0.13914256
CW,0.05554926,0.037326887,0.0451809,0.042774044,0.021724738,0.042565733,0.039233584,0.031643957,0.047425874,0.05170599,0.048261717,0.05571447,0.05465717
GY,0.047425874,0.047425874,0.04166271,0.055313412,0.057423413,0.07261685,0.07125511,0.07284009,0.07739629,0.07910678,0.080824815,0.08639326,0.071088135
PA,0.22270013,0.20860854,0.24942243,0.46626756,0.53434944,0.6157856,0.6627729,0.62862337,0.6955269,0.7485529,0.7237826,0.6593451,0.5810542
PR,0.088399686,0.119202934,0.099446505,0.09910516,0.12212307,0.08639326,0.042774044,0.044354387,0.047425874,0.03345145,0.052654695,0.079231836,0.05465717
SR,0.05133579,0.037326887,0.038407464,0.050790127,0.052654695,0.046580724,0.08413953,0.07899068,0.08383819,0.085987955,0.080824815,0.07261685,0.05002441
CC,0.007897084,0.007897084,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
TL,0.008577486,0.0072702584,0.008613594,0.008751591,0.008794716,0.00886288,0.013663369,0.013410109,0.013329614,0.012571939,0.008794716,0.00886288,0.008839675
MU,0.119202934,0.20860854,0.14434502,0.15886912,0.1323046,0.08639326,0.065518595,0.07899068,0.13359204,0.16296048,0.19434536,0.121198215,0.12832083
NF,0.0072702584,0.0072702584,0.007280459,0.0073191873,0.007331207,0.007350127,0.010461369,0.010339366,0.010300414,0.010503844,0.007331207,0.008071427,0.008057321
PH,0.02297737,0.034445196,0.038407464,0.060213976,0.080824815,0.06089084,0.07745225,0.07899068,0.08383819,0.056349535,0.062595464,0.07261685,0.06515867
RE,0.07021879,0.088399686,0.08526413,0.107444234,0.087908044,0.15471187,0.03297807,0.034445196,0.033966422,0.047425874,0.12212307,0.10249438,0.11822515
LK,0.33924365,0.37754065,0.37555116,0.42181784,0.48853415,0.5235675,0.46626756,0.5,0.5541348,0.5,0.5114659,0.5702862,0.62574804
CU,0.02492443,0.02492443,0.027670657,0.030222837,0.03394026,0.03550652,0.039233584,0.034445196,0.0436485,0.043483805,0.048261717,0.046580724,0.05002441
BH,0.02117911,0.027031908,0.030044332,0.021272693,0.028412279,0.024620546,0.017827775,0.040781327,0.028699977,0.0398557,0.04049894,0.03550652,0.02026266
BD,0.019518776,0.02117911,0.019873293,0.011436312,0.012644621,0.011728192,0.013663369,0.014621593,0.017234145,0.021495499,0.021724738,0.018664993,0.02026266
JO,0.11072731,0.10278402,0.08526413,0.09134704,0.07426586,0.079231836,0.060213976,0.056946136,0.05151253,0.06138311,0.068199664,0.08639326,0.100086704
MV,0.01798621,0.015267154,0.01548096,0.012500969,0.012644621,0.012873559,0.012500969,0.01229775,0.012233064,0.012571939,0.012644621,0.012873559,0.0127953645
MM,0.009315959,0.009315959,0.010188336,0.010461369,0.010547276,0.010683626,0.010461369,0.010339366,0.010300414,0.019664288,0.02376252,0.024620546,0.024325857
YE,0.06496917,0.07585818,0.08526413,0.050790127,0.044218145,0.042565733,0.035975162,0.034445196,0.026372788,0.028046215,0.025986368,0.009731178,0.008839675
GF,0.029312233,0.03177863,0.019873293,0.019475719,0.018148972,0.018664993,0.019475719,0.017376835,0.017234145,0.01798621,0.018148972,0.022453818,0.022203607
HN,0.05554926,0.05554926,0.053082943,0.046618484,0.057423413,0.046580724,0.046618484,0.040781327,0.0436485,0.0398557,0.07426586,0.08639326,0.071088135
