,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
CA,0.31124178,0.29760262,0.3068567,0.28217393,0.2747496,0.29295453,0.29310778,0.2822637,0.2860461,0.290032,0.27066725,0.29944763,0.29248008
FJ,0.23935287,0.24045977,0.27044713,0.26881936,0.2596623,0.25295454,0.25604168,0.26150575,0.26912937,0.26746595,0.26297784,0.260059,0.26426464
PF,0.22772573,0.23050903,0.23304099,0.23360574,0.22454417,0.22386363,0.22233382,0.23097187,0.21542904,0.21219635,0.2210784,0.2214864,0.21401669
HK,0.4380772,0.45727423,0.45707926,0.41366023,0.4087699,0.42003247,0.4218191,0.40192345,0.4097985,0.39297596,0.36315987,0.35104513,0.3427594
IN,0.32698825,0.33674878,0.32911435,0.35379708,0.3269774,0.34198052,0.34589794,0.32352567,0.3269098,0.32169983,0.34661978,0.32785136,0.30563053
ID,0.3063916,0.29198685,0.26333797,0.27220783,0.25401258,0.2578247,0.23899944,0.23274931,0.22735547,0.22591175,0.22446802,0.2193836,0.21906973
JP,0.3689788,0.36666667,0.36565676,0.3666866,0.36248073,0.349513,0.34457976,0.3567257,0.35339904,0.34988388,0.35565877,0.33795744,0.32185677
MY,0.39562157,0.41027915,0.40538836,0.40103647,0.38751927,0.41022727,0.43283534,0.4324573,0.42790785,0.41296843,0.39900196,0.3947963,0.39818594
MH,0.23137997,0.23251231,0.22546674,0.22649658,0.21379045,0.21568182,0.24502543,0.2530629,0.24712823,0.23721047,0.2457159,0.2409767,0.24050593
NC,0.23197794,0.23760262,0.25848782,0.25805596,0.2494222,0.24808441,0.2409767,0.24874628,0.2532484,0.25594753,0.26344863,0.2521813,0.23595506
NZ,0.25350475,0.27077177,0.27649325,0.25978342,0.26155624,0.2578896,0.26526898,0.27312258,0.26492372,0.26498652,0.27346054,0.25648108,0.25296593
PG,0.2242708,0.2244335,0.22812438,0.22941998,0.20807652,0.20925325,0.21320067,0.22094205,0.22333814,0.22588035,0.23090202,0.23162387,0.22578621
WS,0.24214338,0.23297209,0.2372932,0.23725998,0.22438367,0.22633117,0.2262256,0.229004,0.23441717,0.2144561,0.22867365,0.21583705,0.21439332
SA,0.33031029,0.3339573,0.33383164,0.31838417,0.3131099,0.32224026,0.30908293,0.3044182,0.30026364,0.2943004,0.30145627,0.30368465,0.31630155
SG,0.42060328,0.41208538,0.41568667,0.4330609,0.42148176,0.43886364,0.4355659,0.43169555,0.43434185,0.42316866,0.42580503,0.42090893,0.43584836
