,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
IQ,0.5842288,0.81138766,0.7697414,0.62678766,0.72552866,0.8984376,0.7279979,0.8825765,0.81866556,1.1195663,0.64005595,0.5224426,0.5546822
KP,1.1499062,1.1681198,1.1679326,1.1632488,1.1732018,1.1585062,1.1663927,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
MS,-999.0,0.28400007,-999.0,-999.0,0.2946747,-999.0,-999.0,0.23620461,0.22695655,0.21939778,0.18703362,0.21006744,0.20850314
PY,-999.0,0.6011266,0.5968002,0.60877836,0.60541034,0.6081804,0.6139273,0.6996415,0.6047202,0.6034842,0.60062104,0.59979516,0.59082365
KI,-999.0,-999.0,0.30232552,0.26993763,0.27175224,0.25147825,0.22428791,0.24977736,0.32093993,0.30478254,0.28605813,0.27915037,0.2852837
TV,-999.0,-999.0,0.44101688,0.39582574,0.42596424,0.4773332,0.30971205,0.3266709,0.3408251,0.37559882,0.37460068,0.5446026,0.55461425
FK,-999.0,-999.0,-999.0,0.62623185,0.62985045,0.625918,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
NR,-999.0,-999.0,-999.0,-999.0,0.6207787,0.59755915,0.55589783,0.7407053,0.6835418,0.7320252,0.71474385,0.5909377,0.5149014
NU,-999.0,-999.0,-999.0,-999.0,0.6749111,0.75883114,0.6811261,0.7620189,-999.0,-999.0,-999.0,-999.0,-999.0
BQ,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.21047595,0.2178669,0.21242416,0.3119296,0.31599915,0.5320676,0.4119831
MD,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.8612671,1.0,1.0,1.0,1.0,1.0,1.0
CX,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.620346,0.6086972,0.5873521,0.50891286,0.505319
