,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
TO,8366.121,7519.033,7202.479,5766.8945,6664.425,5125.4683,4255.3477,7083.2793,9413.418,7404.0166,10784.537,13030.746,13403.214
VU,14544.802,15517.064,18326.07,12063.085,6787.9365,12185.47,12201.69,16867.467,19236.643,17465.771,20577.361,19510.957,22277.725
WF,796.56055,514.77,702.11487,475.16153,1088.432,1232.4696,1838.0208,3183.0142,2091.127,1901.105,1901.105,446.9908,569.35803
AO,77546.92,87728.36,90623.516,122912.234,123269.5,143017.2,162140.86,261656.08,244431.3,227543.05,245831.9,204511.34,141594.52
AR,497631.7,420002.16,467383.4,500404.94,562272.7,592538.2,584781.94,648768.06,632049.1,606349.3,561345.1,627128.25,667101.5
BJ,85815.54,70752.87,65575.195,75861.914,76826.5,103684.21,126543.08,116781.234,154010.61,160166.2,206129.66,209384.67,231569.56
BR,2786376.5,2440322.2,2793743.5,2924400.0,3422833.5,3700610.0,3441938.2,3764528.0,3712093.5,3637331.8,3570162.0,3979990.5,4151947.5
CM,91222.016,90091.21,97975.94,88912.87,88818.29,108125.055,86216.88,97221.734,90091.914,51283.973,101903.86,111585.79,165531.02
CV,7338.7466,8825.46,15634.668,18484.39,17622.55,19040.373,18940.885,11816.683,12574.121,8583.072,12606.564,12229.479,19590.277
CN,1.0855176E7,1.3462759E7,1.5418275E7,1.6512181E7,1.8557698E7,2.2206974E7,2.091985E7,2.1670056E7,2.1458546E7,2.3902804E7,2.6084136E7,2.6249232E7,2.7828154E7
CD,8351.892,6646.565,8303.11,7846.8374,14089.483,14615.936,14311.282,17670.232,16976.963,8544.009,8018.455,6754.6367,8237.211
CG,57564.273,64000.61,88946.68,76226.47,58216.41,83265.71,91389.16,127618.984,151944.84,163708.92,168122.73,188058.98,167971.64
CI,162579.72,158347.4,191201.28,201120.06,248591.19,213158.53,174342.6,204963.72,242997.64,257225.64,273458.28,267004.4,250174.3
GQ,9856.561,11454.693,12153.167,14326.989,14751.464,18449.549,18242.252,15101.09,28832.543,33803.445,32490.361,56772.316,56376.555
GA,54070.332,52875.63,61512.668,51118.68,38800.61,41159.723,41686.086,42612.312,35738.137,38826.734,60255.11,67136.4,64108.92
GM,6384.397,6308.583,10491.987,13896.308,12305.459,14572.228,21458.953,35630.09,40506.11,34370.703,18890.656,15481.365,17502.34
GH,152404.58,152990.19,169622.06,176572.33,236659.5,227654.77,165784.06,171768.6,180065.89,210804.88,212585.64,243128.22,229539.08
LR,11839.176,17500.582,27570.6,17647.371,11486.205,10854.474,12734.162,13071.783,19382.799,17460.611,14670.146,17910.54,19648.314
MR,26368.15,16594.453,9556.655,15002.008,15782.613,16591.76,15609.314,15602.528,22835.246,16726.617,22016.727,29183.113,33505.777
NAB,35796.562,38961.62,33214.938,58399.02,90818.31,96374.28,113092.86,111865.75,118761.81,151487.97,140734.47,104459.83,107080.98
NL,1772164.9,1917943.1,1903190.5,2030177.1,2101621.8,2319946.5,2291389.8,2377924.2,2454204.0,2447288.8,2517267.0,2557709.2,2617837.0
NG,114221.24,162832.0,198336.23,188838.3,254735.4,289756.38,324519.3,336363.88,438916.5,497567.25,546292.2,475993.2,447542.25
ST,2183.075,1072.7418,2387.5217,8784.7705,7415.3145,8689.661,7940.718,6755.1665,6862.689,3206.9053,5149.7397,3939.17,3248.1672
SN,120095.47,118949.58,121029.164,102835.375,121868.07,95875.65,80619.42,85784.58,99233.52,114759.5,120227.85,128987.375,150333.73
SL,11641.737,12903.307,22261.223,19199.658,10229.471,10912.877,16335.146,30798.975,41296.41,36264.582,20402.75,20473.94,24977.672
ZA,526957.1,623610.7,692312.56,733517.2,782096.4,896517.3,847637.2,1021457.7,1030506.9,1088891.9,994183.25,946610.0,963884.94
TG,93888.94,85323.9,84786.125,107508.56,134470.28,137913.67,86475.82,117087.27,158973.4,241565.08,237440.73,273024.2,320770.88
