,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
PA,0.2079315,0.20707098,0.20773986,0.21285063,0.21357666,0.21900958,0.20756236,0.2001454,0.20997271,0.21190625,0.2166682,0.2110687,0.20650046
PR,0.20641206,0.19768673,0.18898885,0.1511385,0.15314327,0.15141863,0.11799798,0.11972236,0.12245662,0.11386175,0.13435654,0.13850424,0.11539557
SR,0.13558991,0.12019577,0.11763274,0.11973878,0.119517565,0.11894071,0.13465144,0.13713731,0.1365041,0.1328103,0.14349894,0.14195843,0.1381663
CC,0.027643796,0.023884296,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
TL,0.035439987,0.007720408,0.029079096,0.030779075,0.029948948,0.033350717,0.07215082,0.069362745,0.0706651,0.06559677,0.030637754,0.027484288,0.030604137
MU,0.18713254,0.22014798,0.20169269,0.18014853,0.17660727,0.18291435,0.18450028,0.1764091,0.17936465,0.1958625,0.19824928,0.17428796,0.19228284
NF,0.010259913,0.008543959,0.00900612,0.0090127615,0.009971108,0.010627644,0.029653605,0.030322876,0.030659072,0.0316851,0.011341251,0.014875108,0.01655411
PH,0.12037094,0.10673341,0.112324245,0.11333829,0.11079368,0.11677898,0.111250214,0.12438045,0.12912257,0.11593124,0.12086384,0.11762739,0.119404614
RE,0.17271324,0.2040573,0.19364432,0.16796798,0.15410148,0.17944442,0.122430526,0.12349281,0.120749794,0.1479439,0.17570464,0.18357596,0.19237852
LK,0.2279998,0.232059,0.22665189,0.22282727,0.21852082,0.22477733,0.20831084,0.20775805,0.21220917,0.21229415,0.22611448,0.21875212,0.22109173
CU,0.12566848,0.10600317,0.11798066,0.1176304,0.12879664,0.12625697,0.13548626,0.13131124,0.14481,0.13669787,0.13862745,0.13850762,0.14072935
BH,0.1408538,0.14332873,0.14775506,0.09941715,0.12227032,0.12143607,0.07605301,0.14886512,0.114832185,0.1634392,0.15563661,0.14026876,0.09078607
BD,0.107163414,0.11239633,0.105302736,0.04924032,0.050024424,0.059981827,0.077079594,0.074344,0.08791425,0.09035061,0.08958898,0.08515036,0.09951541
JO,0.19705848,0.19986562,0.19354561,0.2037814,0.19813861,0.20177859,0.18810636,0.17897548,0.175789,0.17176701,0.188276,0.1917468,0.20491831
MV,0.100006215,0.09592279,0.09628284,0.057704113,0.054985855,0.057393037,0.058009725,0.05566248,0.056499273,0.055154763,0.055231202,0.055020723,0.05593933
MM,0.041054025,0.040647265,0.04719241,0.05083819,0.04735397,0.05632929,0.0557729,0.050543934,0.050368123,0.096484385,0.10504686,0.10360906,0.099501066
YE,0.18281463,0.19151376,0.19047476,0.12110945,0.1151275,0.12044025,0.10648166,0.10394492,0.1034796,0.101158775,0.08754178,0.022275984,0.016397452
GF,0.124434665,0.14214201,0.12009536,0.10078899,0.09186859,0.09307118,0.09417103,0.08642776,0.086528696,0.08682639,0.08699124,0.099252805,0.10202997
HN,0.16347371,0.15722206,0.16147967,0.15263091,0.15059146,0.11586062,0.122193135,0.118110225,0.121001735,0.11485227,0.14635673,0.14510745,0.13779406
BG,0.118871436,0.116432376,0.13687877,0.13656607,0.064161785,0.062987946,0.059263702,0.05540024,0.08681354,0.08700376,0.058873154,0.063809305,0.06284839
CY,0.15171742,0.17575741,0.17834274,0.14168106,0.16556026,0.16830647,0.16231294,0.15478171,0.13303477,0.13502829,0.13282526,0.13241194,0.13497539
DK,0.16146092,0.16131172,0.18518075,0.17933787,0.18598075,0.18874817,0.14632818,0.15483472,0.14619558,0.14583255,0.13795446,0.12454926,0.13131964
DJ,0.215825,0.21393134,0.19279848,0.2089027,0.2131197,0.2177643,0.16432211,0.16774338,0.20018595,0.20116098,0.21571718,0.19729151,0.20115066
EE,0.07751769,0.07864653,0.08766202,0.103531525,0.100741364,0.08742297,0.10853427,0.08482502,0.10905202,0.08526808,0.08008325,0.08365899,0.086189054
FI,0.13916686,0.13876249,0.13451883,0.13213533,0.12925026,0.13370197,0.18539286,0.17695457,0.17870224,0.17252697,0.17179152,0.11402884,0.117479526
GI,0.10999255,0.10660098,0.1126356,0.100720815,0.09955325,0.12921149,0.15442684,0.068463266,0.083842516,0.13797793,0.120559625,0.055412013,0.093305126
IR,0.20648204,0.21462771,0.2098545,0.20288514,0.19543959,0.17766206,0.15435964,0.16355029,0.14029226,0.15802774,0.19196247,0.17634659,0.17661858
IE,0.13286775,0.14692405,0.14106056,0.12104612,0.11823256,0.11792065,0.13789983,0.14311434,0.1449553,0.14617495,0.13358153,0.14227635,0.14930049
IL,0.21227917,0.2138245,0.2143152,0.21881263,0.2151164,0.22056481,0.21449333,0.21546966,0.21808112,0.22562653,0.21883851,0.21873206,0.21483019
KE,0.17263816,0.18273768,0.1281146,0.1301744,0.12683016,0.15099822,0.1576643,0.16080688,0.15990052,0.15393838,0.16247767,0.15543236,0.17169696
LV,0.08943516,0.09190065,0.08923588,0.09146066,0.08836179,0.09925633,0.09681496,0.08298612,0.08272876,0.08407808,0.11575684,0.08394452,0.09789249
LT,0.09002036,0.106865436,0.10109049,0.09005287,0.08729107,0.08742297,0.08419596,0.08482502,0.08369633,0.09792611,0.093834095,0.09575438,0.15736899
MG,0.15005101,0.16117243,0.105748184,0.116960555,0.10102157,0.10601446,0.099967584,0.109346636,0.10883826,0.104482315,0.10543159,0.102194585,0.0803115
YT,0.106761195,0.11719839,0.0221754,0.07378679,0.08917134,0.09214978,0.07783164,0.0758746,0.089500055,0.09461242,0.08601442,0.072476655,0.058156695
