,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
KM,1.4593975E-7,1.9516942E-7,6.2805103E-9,4.379464E-8,8.573986E-8,5.726381E-8,6.72892E-8,1.7497588E-7,1.977458E-7,1.8783365E-7,1.6922533E-7,4.8092513E-8,4.1869082E-8
SC,8.223222E-7,4.2390468E-7,5.6640874E-7,6.9318634E-7,5.07622E-7,3.1972698E-7,6.310674E-7,7.775594E-7,7.4426725E-7,5.979258E-7,4.9319135E-7,4.1391445E-7,3.9359006E-7
CK,1.4989015E-11,6.9507134E-12,1.2986447E-10,4.4737474E-11,9.6736535E-11,1.3474517E-10,5.300352E-10,6.7497234E-9,1.2731213E-8,1.0373649E-8,6.9005033E-9,9.004221E-9,7.8474836E-9
ME,3.3795033E-8,2.4496217E-8,1.02149016E-7,3.1538178E-7,1.5255668E-7,8.062575E-8,7.953365E-8,5.749587E-8,7.2696835E-8,1.06427294E-7,4.1835202E-7,1.1611634E-7,8.012588E-8
FO,7.8861433E-7,5.6126083E-7,5.241757E-7,5.2520676E-7,3.808786E-7,3.4700685E-7,4.5762596E-7,5.005428E-7,4.559568E-7,3.373175E-7,2.9277692E-7,3.8534984E-7,4.505195E-7
GL,1.1838878E-8,-999.0,-999.0,-999.0,-999.0,-999.0,6.4731315E-10,2.4147129E-9,2.422224E-9,2.248954E-9,8.257227E-9,2.0555673E-8,1.8128402E-8
ER,3.0254967E-8,8.049474E-8,9.94284E-9,1.6182991E-8,-999.0,-999.0,9.6605646E-8,-999.0,1.1848298E-9,2.6899587E-9,2.2698885E-9,2.1890285E-9,9.239123E-9
SO,1.0727222E-7,7.892809E-8,5.1341964E-8,1.4568653E-7,1.2655654E-7,8.654063E-8,1.6239594E-10,1.6238973E-8,8.316282E-8,7.0171404E-7,6.593176E-7,5.946712E-7,5.7486267E-7
TC,7.675525E-9,4.4453934E-9,1.1313311E-9,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
FM,3.591097E-7,1.606568E-7,9.4059294E-7,3.8006513E-7,1.07245405E-7,2.20701E-8,4.673694E-8,1.0730174E-8,1.1483592E-8,1.0027339E-8,8.4614475E-9,1.1424193E-8,2.11287E-8
