,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
JP,0.0,0.04650854,0.013442667,0.033606667,0.0,0.0,1.1426395,4.0575247,6.3405914,4.4044523,2.8883388,16.062548,2.8470767
MY,1.0149214,0.3953226,1.6803334,0.0,0.0,0.0,1.2968051,0.611747,0.73908824,1.6087639,0.0154165635,0.0,0.0
MH,0.9409867,0.106305234,0.20164001,2.6437244,0.10779221,0.58128077,3.7654204,0.8495977,5.388391,4.2521,1.4219514,4.53247,4.0119343
NC,0.0,1.2293388,8.142223,5.306493,1.0194805,0.94909686,0.52053577,5.8294816,2.278931,3.7167523,2.7931187,1.9742272,0.2539199
NZ,0.14708519,0.20146844,0.0,1.4719721,4.1493506,3.4712644,3.8849742,6.3067117,8.49362,12.210373,1.9297912,0.26026788,0.9077636
PG,0.0,1.1693575,2.278532,3.007797,0.0,0.0,0.006347997,0.0,0.0,0.0,0.0,1.0156796,0.13965593
WS,0.473854,0.09412442,0.23188601,5.151902,0.8220779,1.5041051,0.082523964,0.054571137,1.7171333,0.2158319,0.02327599,0.17456992,0.41261983
SA,1.9951159,3.036343,4.8998523,1.4484473,1.1363636,0.39408866,1.1235955,0.06420134,2.418587,1.1108996,2.1773632,0.0,1.0982035
SG,4.4596047,5.252143,1.5795134,5.303132,3.448052,6.1116586,11.408106,3.6484702,8.159897,2.9481914,12.140091,0.2348759,23.357456
SB,17.058744,4.7658334,1.7811534,3.1892729,3.448052,0.0591133,0.0,0.0192604,0.2539199,0.91199553,1.7139592,2.0757952,7.4588966
KR,3.78075,6.5377717,4.6108346,4.530179,10.071428,6.4794745,4.680288,5.452528,2.230656,2.5937612,1.9758897,0.08146596,1.6568273
TW,1.1056594,0.7507807,2.7490253,2.7893534,1.6623377,0.27586207,0.87284964,0.08346174,0.86438555,0.44012782,0.04760998,0.04549398,0.2507459
TH,0.14786933,4.2455654,0.0,0.0,1.038961,1.1428572,0.021159992,1.0935627,0.019043991,0.0,0.0,6.5384374,0.80302167
TO,0.38647667,4.0063787,0.026885334,3.209437,0.7441558,2.4499178,0.5184198,3.2517977,0.6062337,0.006347997,0.02327599,1.3648194,1.0347235
VU,0.645248,0.039864462,0.1955908,2.7747905,10.435065,4.085386,1.1934235,1.0785825,0.51418775,0.0,0.0,0.008463996,0.0
WF,1.9424654,0.0,0.0,0.99475735,0.3116883,0.0,0.012695994,0.0032100668,0.015869994,0.0,0.006347997,3.2470007,2.212277
AO,0.0033606668,1.119527,0.080656,0.026885334,0.038961038,0.15763547,0.0015869993,0.0048151,0.031739987,0.9331556,0.0,0.4570558,0.0
AR,0.322624,3.019733,4.5637856,12.373975,0.16558442,0.0,0.86967564,0.39162815,1.1362915,2.234495,1.1807275,2.0165472,3.0798366
BJ,0.0,0.0,0.0,2.258368,0.0,0.08538588,0.042848982,0.0032100668,0.038087983,0.012695994,0.15023594,0.0,0.0
BR,0.967872,4.312006,4.1806693,9.712327,6.246753,2.2660098,3.2819145,2.966102,0.082523964,0.0,0.08887196,0.0,0.0
CM,2.330825,1.090736,6.3595014,4.5357804,3.2186146,6.8374386,1.2341564,2.0431006,2.3100362,3.6120105,0.27296388,1.4282994,3.8447704
CV,3.582471,1.5879344,0.0,0.39655867,0.0,0.0,0.0,3.5760145,0.0,0.0,0.0,7.8588204,1.7964833
CN,0.947708,1.1959338,2.167854,0.26213202,0.22077923,0.0,0.089778826,0.014674592,1.1390121,0.30742443,7.4408803,1.0431875,0.32374787
CD,0.3763947,0.56474656,0.0,0.88721603,2.512987,3.1133006,6.697666,2.4123652,3.5612264,0.51418775,0.5522758,0.0,2.6598108
CG,0.24330695,1.7850419,5.8105927,4.247323,5.448052,0.8144499,0.052370977,0.0080251675,0.006347997,1.0537676,0.0,0.11426395,0.85063165
CI,1.0894855,0.46619272,3.6037552,4.552583,0.03030303,1.1297208,0.14600393,0.33855507,0.008887197,0.012695994,0.06347998,0.038087983,0.0
GQ,0.72590405,0.41857687,0.26213202,0.067213334,2.1038961,1.270936,1.5108234,3.9809108,0.86798286,0.14600393,1.8790072,2.6978989,2.5624754
GA,0.43688667,0.60793304,0.38647667,3.0397232,1.0974026,0.41707718,1.5896443,0.08720682,2.4736028,1.0664636,3.8278422,3.2438266,3.6638522
GM,0.0,0.29233938,0.41672269,0.0,0.47727272,0.026272578,1.5187583,2.0501628,0.25709388,0.5036079,0.10262595,0.21900591,0.09204596
GH,4.800782,1.4185104,5.6907287,6.3393373,0.9978355,18.275862,5.858144,0.3888461,1.8434584,2.8439028,0.3226899,0.0,0.0
LR,0.013442667,1.9367485,0.0,0.033606667,0.0,0.0,0.7633467,0.14338298,0.18726592,1.2442075,1.4219514,0.11426395,0.012695994
MR,2.1172202,0.41193277,1.7945961,1.10902,0.6785714,1.3399014,0.0,4.7252183,2.1329272,1.0728115,1.1045516,3.8278422,5.6624136
NAB,0.0,0.059796695,0.0,2.8968947,1.0324675,0.85385877,0.12695995,0.8923986,2.456675,0.031739987,3.0660827,0.06982797,0.0
NL,5.306493,4.4415655,2.5585873,7.1156526,3.107143,6.5155993,0.060305975,0.0770416,0.2412239,0.006347997,0.0,0.0,0.7084365
NG,1.8214813,0.0,0.161312,0.18147601,1.4155844,0.19376026,0.42214182,0.37921593,0.42468104,2.653463,2.4989948,0.0,0.6538437
ST,1.3173814,3.3751912,0.08737734,2.298696,8.38961,0.013136289,0.006347997,2.3754494,7.465245,10.537676,1.0918555,0.082523964,2.9708626
SN,0.100820005,1.2291542,0.73598605,1.1224627,1.1948051,0.0,2.297975,2.1304142,2.1540868,1.1743795,0.04443598,0.08358197,0.02010199
SL,0.0,0.0,0.0,0.0,0.0,0.013136289,0.0,0.0,0.0,0.0,2.146152,0.2317019,0.098393954
ZA,0.29573867,2.6908512,5.464444,14.286195,14.220779,16.203613,5.9925094,4.404212,0.2221799,2.456675,4.53247,0.0,0.4570558
TG,0.45481023,0.77735704,0.07729533,2.4062374,1.8506494,0.0,0.019043991,0.0192604,0.23699188,0.0,2.569881,0.038087983,1.0664636
AE,0.105300896,0.13288154,0.665412,0.08345656,0.0,0.0,0.0,0.025680535,0.0,0.0,0.0,0.0,0.4665778
AI,1.8920554,1.1593914,-999.0,-999.0,1.7954545,1.589491,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BS,3.1758301,0.019932231,0.0,0.0,0.0,4.269294,1.1998773,0.44940937,1.3251444,0.78873867,0.99980956,0.050783977,0.006347997
VG,0.0,0.0,1.1807142,1.2221625,0.6363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM,4.6914907,4.843532,0.042568445,0.02912578,0.09090909,0.052545156,0.17298293,1.0769775,2.0361202,0.72843266,2.0059671,0.0031739986,0.84745765
GP,3.2699285,0.87369615,0.74830854,6.0716047,1.0844156,3.8390806,1.9107472,0.53094506,0.47292578,1.4378214,0.41261983,0.031739987,0.5110138
AN,1.2837747,2.408478,0.39572653,0.100820005,0.4935065,2.4334974,0.27105948,0.044940937,0.0031739986,0.006347997,0.011637994,0.015869994,0.14282994
KN,1.4081194,0.49830577,0.95666987,1.1022987,2.7954545,0.16748768,0.8071478,0.7415255,0.06189297,0.014282994,0.008463996,0.37453178,0.0
