,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
RU,4.8900013,2.255602,5.291822,2.9155464,0.6507573,1.346269,1.5202179,1.5663235,1.465468,1.6926754,1.3013757,1.2641946,2.0292442
SD,4.6973968,2.250363,5.194071,4.166259,1.13059,2.2570977,0.5553835,0.6137867,0.67746377,0.5731746,1.390702,0.57637674,0.8699307
SE,4.249245,1.8703208,3.3474302,2.9116478,0.79925096,2.6337214,1.2212209,1.0991926,1.0409311,0.91261166,0.8288021,1.2221441,1.095349
SY,3.813026,1.640614,3.2717986,1.6036044,0.36373433,1.2150649,1.6627316,1.630503,1.1712474,4.2502956,4.2257175,1.4379555,3.8768847
VN,3.9301677,0.9962349,2.0605092,3.2825477,0.8034644,2.97677,2.422276,2.196886,2.0126047,2.0428705,2.6750605,0.46739307,0.56342083
BZ,1.5289918,1.0472883,2.103586,1.247306,0.37409344,1.36574,0.8106769,0.8852484,0.88027644,0.8961109,1.4765826,1.5699373,0.9607657
BM,1.1650543,0.6719389,1.1924143,0.98266995,0.2778231,0.8065878,0.8237394,0.8174412,0.82538724,0.8585857,0.8289201,0.87377965,0.71890557
BN,2.3808014,1.4956969,1.826845,1.6350547,0.45207015,1.3318789,1.0451498,0.99291974,1.124116,0.78013796,0.648301,0.4182515,0.38915983
GE,2.0609784,0.84160835,1.2699771,1.7449554,0.40376624,1.3812332,0.74477,0.8925476,0.95690393,0.7152118,1.0143504,0.574887,0.54362166
RO,3.261485,0.61085796,0.9626265,0.95280105,0.40376624,0.95641047,1.3171637,1.1423922,0.95220757,0.9391502,1.4720818,1.2040362,0.73634136
UA,4.6428695,2.2359176,5.2987795,4.9738083,1.2033336,3.9452968,3.245307,2.7471578,2.4616601,2.6721756,3.129178,1.4365505,1.0629276
KH,2.0525925,1.4157681,1.2227963,1.1798086,0.48534483,0.61471844,1.1763302,1.0630529,1.0247188,1.3012097,0.69504344,0.61938673,0.4357571
