,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
LC,9.157225E-11,9.80495E-11,8.001469E-11,6.8356085E-11,4.902548E-11,2.7283134E-11,3.9045364E-11,3.816735E-11,3.3452165E-11,2.137595E-11,1.6692115E-11,1.6607733E-11,1.4437298E-11
VC,6.693706E-11,6.185536E-11,4.8707708E-11,3.0679292E-11,1.9288503E-11,1.364443E-11,2.4589462E-11,2.5641623E-11,2.3835676E-11,1.2851502E-11,1.7778971E-11,1.4517247E-11,1.1287151E-11
TT,4.301477E-10,3.046101E-10,2.2002243E-10,2.58051E-10,2.0910913E-10,1.3161999E-10,1.1208215E-10,1.1599736E-10,1.3209416E-10,8.881809E-11,6.181812E-11,4.4984665E-11,4.1176836E-11
CL,4.0477497E-9,2.5654725E-9,1.6607615E-9,1.5717312E-9,1.2830248E-9,9.430483E-10,1.0414871E-9,1.0383646E-9,1.0617003E-9,1.1228557E-9,8.1867974E-10,9.711348E-10,1.1003654E-9
CO,1.7418399E-9,1.230035E-9,8.317765E-10,9.633174E-10,8.0428125E-10,5.680358E-10,6.2607886E-10,6.1159894E-10,7.2481576E-10,7.738329E-10,7.334162E-10,8.192537E-10,7.7406714E-10
EC,9.722233E-10,5.6435795E-10,3.2392292E-10,3.1135275E-10,3.4916292E-10,2.966191E-10,1.8444761E-10,1.9818173E-10,1.6287849E-10,1.5956722E-10,1.8945434E-10,1.6921867E-10,1.5400645E-10
GN,1.6098972E-10,8.132324E-11,1.0343046E-10,6.327058E-11,5.42761E-11,3.231352E-11,2.1292109E-11,3.1148886E-11,2.9037371E-11,2.0466179E-11,2.4585663E-11,2.2458433E-11,2.0188226E-11
KW,1.3736141E-10,9.10072E-11,7.948903E-11,6.342732E-11,4.0721947E-11,3.2039933E-11,4.0853872E-11,3.1980512E-11,4.0766394E-11,2.916177E-11,2.5023098E-11,2.6380061E-11,2.341061E-11
OM,1.0751332E-9,1.3366517E-9,1.296659E-9,1.5248678E-9,1.1997604E-9,8.762564E-10,9.439709E-10,1.0638606E-9,1.0829478E-9,7.682661E-10,7.58674E-10,8.262152E-10,7.4009643E-10
PK,1.0034463E-9,7.659561E-10,6.581897E-10,7.240217E-10,7.6073675E-10,5.65894E-10,4.2105472E-10,4.5340423E-10,4.365467E-10,4.397767E-10,4.5481566E-10,5.0835436E-10,5.1513E-10
PE,1.6795896E-9,1.1350975E-9,6.5047195E-10,6.149993E-10,5.482912E-10,4.331138E-10,4.3623358E-10,4.691229E-10,4.924344E-10,4.7266696E-10,4.0607046E-10,4.378301E-10,4.611036E-10
QA,1.0290812E-10,7.269247E-11,5.971612E-11,3.7705877E-11,2.2357139E-11,1.6573016E-11,1.8325924E-11,1.3864215E-11,1.8743106E-11,1.5729756E-11,1.2095975E-11,7.920832E-11,2.641522E-10
UY,9.85986E-10,7.03254E-10,5.6623234E-10,4.9756294E-10,5.3054333E-10,4.3933457E-10,5.021108E-10,4.518105E-10,4.7165144E-10,4.0000805E-10,3.322412E-10,3.5659736E-10,3.3238495E-10
AW,1.1933388E-10,4.464758E-11,3.089925E-11,2.7416241E-11,3.5061936E-11,2.297291E-11,2.4901407E-11,2.4984783E-11,2.1453306E-11,1.5094693E-11,1.5633635E-11,1.4330973E-11,1.2842227E-11
CR,4.4111279E-10,3.4864578E-10,2.0802711E-10,2.0321869E-10,2.0799278E-10,1.233683E-10,1.3731978E-10,1.1307481E-10,1.2346536E-10,1.03405944E-10,9.911995E-11,9.871002E-11,8.452303E-11
CW,2.0173715E-10,1.450503E-10,8.52672E-11,3.6832166E-11,1.5777742E-11,1.5913127E-11,2.8512285E-11,2.961469E-11,2.3990905E-11,1.8327251E-11,2.0928736E-11,1.4428114E-11,1.2621135E-11
GY,1.0219061E-10,4.7296993E-11,4.3571674E-11,3.42178E-11,3.1261438E-11,1.9817115E-11,2.3200938E-11,2.5461494E-11,2.597588E-11,2.2150965E-11,1.7814751E-11,1.737535E-11,1.5434364E-11
PA,3.1616814E-9,2.0070092E-9,1.6288144E-9,1.7254002E-9,1.4698165E-9,1.1694359E-9,1.4572659E-9,1.3446796E-9,1.279257E-9,1.1146771E-9,9.679655E-10,1.0677694E-9,1.0631991E-9
PR,3.4797507E-10,2.7661884E-10,1.3703452E-10,9.985849E-11,7.122873E-11,4.100795E-11,4.0146417E-11,3.972534E-11,3.79276E-11,1.9757475E-11,2.3971637E-11,2.2859489E-11,2.0196598E-11
SR,1.0912769E-10,4.272408E-11,3.537861E-11,2.7055719E-11,2.5698913E-11,1.5119354E-11,1.8144385E-11,2.0789917E-11,2.1360592E-11,1.864353E-11,1.4679268E-11,1.4064105E-11,1.19758595E-11
CC,2.1717109E-13,1.1586523E-13,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
TL,1.5749256E-12,2.9201156E-13,4.5213806E-13,7.903977E-13,6.3484943E-13,5.2798895E-13,5.4945232E-12,7.837038E-12,9.587267E-12,3.1175967E-12,1.114987E-12,1.0201483E-12,8.447391E-13
MU,3.5307265E-10,3.9257417E-10,2.9030314E-10,1.9658057E-10,1.663775E-10,1.2081305E-10,1.9736401E-10,2.353534E-10,2.0870522E-10,2.1679473E-10,1.980628E-10,1.8552028E-10,1.9596712E-10
NF,6.276117E-14,3.4300633E-14,2.6002024E-14,2.2509455E-14,1.7473532E-14,1.2104625E-14,1.1486577E-13,2.6696568E-13,2.7009392E-13,1.7850519E-13,1.3581899E-14,3.893699E-14,2.8462062E-14
PH,8.0627255E-10,5.7166316E-10,4.6911913E-10,4.6587184E-10,4.9385107E-10,3.978384E-10,4.1272674E-10,4.332751E-10,4.5971932E-10,4.3873244E-10,5.1502813E-10,5.493893E-10,5.041643E-10
RE,2.5007152E-10,2.4116462E-10,1.8459506E-10,1.1750476E-10,9.0388946E-11,7.977939E-11,5.961992E-11,6.3480464E-11,6.9233196E-11,5.5222764E-11,1.1011536E-10,1.2675946E-10,8.1962465E-11
LK,2.7074318E-9,2.5379614E-9,1.8445282E-9,1.5200403E-9,1.271024E-9,1.0089442E-9,1.1616313E-9,1.0477218E-9,1.1087494E-9,1.0406057E-9,1.2258115E-9,1.1281485E-9,1.0193407E-9
