,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
IE,97.651276,97.820435,97.99384,97.99273,97.97874,98.07765,98.13449,98.13839,98.14664,98.18064,98.184204,98.19465,98.21494
IL,97.714134,97.86254,98.02148,98.03443,98.02223,98.11418,98.17333,98.18016,98.18792,98.21985,98.22668,98.24085,98.257286
KE,97.65102,97.818504,97.994286,97.99522,97.98134,98.082054,98.1364,98.141396,98.14979,98.18303,98.18637,98.19839,98.21914
LV,97.64397,97.81375,97.98934,97.99155,97.97756,98.07768,98.1334,98.13695,98.145966,98.17969,98.18313,98.19291,98.21361
LT,97.645004,97.81499,97.99054,97.992744,97.97805,98.0783,98.1336,98.13769,98.14717,98.18097,98.18382,98.19397,98.218346
MG,97.648,97.81554,97.992,97.992905,97.977455,98.07719,98.13445,98.138916,98.146706,98.18059,98.18341,98.194084,98.21366
YT,97.64336,97.81213,97.98799,97.9904,97.97656,98.07678,98.13166,98.135574,98.14483,98.17963,98.18188,98.192314,98.21237
MZ,97.64557,97.81476,97.99221,97.99373,97.98083,98.08092,98.13726,98.1435,98.15211,98.18534,98.187035,98.197945,98.216675
NO,97.66135,97.82834,98.000496,98.001274,97.98741,98.08656,98.14001,98.14348,98.15154,98.1867,98.19031,98.19945,98.220985
PL,97.64686,97.8174,97.99314,97.99883,97.99904,98.09159,98.144226,98.148575,98.1612,98.194565,98.19841,98.208405,98.231895
RU,97.65379,97.823265,98.0018,98.0031,97.990166,98.09177,98.16371,98.17977,98.19774,98.223495,98.21634,98.21987,98.23788
SD,97.642426,97.81278,97.98953,97.99377,97.97912,98.07864,98.1334,98.13918,98.14762,98.18176,98.18497,98.19635,98.213326
SE,97.67705,97.8376,98.01456,98.01933,98.01182,98.10072,98.15593,98.157326,98.16773,98.19801,98.20236,98.21047,98.22607
SY,97.655,97.820656,97.996994,97.99828,97.9836,98.08337,98.138084,98.142006,98.14931,98.18247,98.18445,98.19488,98.213806
VN,97.69195,97.85545,98.027084,98.02822,98.03402,98.14969,98.18775,98.192314,98.205956,98.246994,98.27513,98.287926,98.30836
BZ,97.641945,97.81167,97.988785,97.98971,97.97509,98.0755,98.13207,98.13644,98.144875,98.17873,98.182755,98.19381,98.21407
BM,97.641174,97.81126,97.9879,97.988686,97.97453,98.075165,98.13066,98.13471,98.14274,98.177315,98.18078,98.19151,98.21174
BN,97.64267,97.81234,97.98877,97.98945,97.975784,98.07619,98.13143,98.13553,98.14355,98.178085,98.18227,98.19248,98.212395
GE,97.64253,97.812195,97.988976,97.98953,97.97618,98.07635,98.132065,98.135864,98.14415,98.178276,98.1816,98.19255,98.21288
RO,97.66788,97.84368,98.020935,98.00905,97.992195,98.08889,98.1435,98.14666,98.154625,98.190796,98.19167,98.20304,98.2233
UA,97.65645,97.83446,98.023155,98.01473,97.99991,98.09846,98.15159,98.1548,98.16397,98.20102,98.19174,98.209076,98.22976
KH,97.642715,97.81254,97.98923,97.98984,97.97635,98.07651,98.13137,98.13609,98.14433,98.18065,98.185486,98.19518,98.21445
IS,97.64672,97.815475,97.99123,97.99111,97.97653,98.076996,98.13313,98.13748,98.14553,98.17975,98.18333,98.194145,98.214264
GW,97.642235,97.81205,97.98856,97.98965,97.97533,98.07593,98.1313,98.13513,98.14319,98.17759,98.18112,98.19208,98.21211
KY,97.641235,97.81132,97.9879,97.98875,97.97457,98.0752,98.130745,98.13479,98.142815,98.17738,98.18084,98.191574,98.21177
SV,97.64787,97.81647,97.99249,97.9925,97.97815,98.07776,98.13292,98.13689,98.14551,98.179726,98.183395,98.1951,98.21523
NI,97.6463,97.816086,97.992226,97.99261,97.978294,98.0774,98.132416,98.13655,98.14442,98.178955,98.18277,98.19373,98.2134
GU,97.64472,97.81434,97.9917,97.99273,97.978676,98.07768,98.13281,98.1363,98.144455,98.178734,98.18215,98.19289,98.21275
TZ,97.65085,97.81863,97.99339,97.9934,97.98284,98.08352,98.13686,98.14273,98.150215,98.182724,98.18678,98.197426,98.21732
KM,97.641975,97.812096,97.987915,97.98912,97.97511,98.075645,98.13119,98.13547,98.143555,98.17812,98.18152,98.19182,98.21203
SC,97.644066,97.813225,97.98969,97.99088,97.976234,98.076546,98.13276,98.13696,98.1449,98.17918,98.18266,98.19318,98.21331
CK,97.64102,97.81115,97.987816,97.98861,97.97447,98.07513,98.13065,98.13481,98.142876,98.177444,98.18088,98.19163,98.211845
ME,97.64128,97.81134,97.98826,97.989395,97.975174,98.07551,98.13099,98.13495,98.14306,98.17774,98.18162,98.19195,98.21208
FO,97.643234,97.81278,97.98917,97.99001,97.975655,98.07616,98.13172,98.13579,98.143745,98.17812,98.18152,98.19238,98.212654
GL,97.64113,-999.0,-999.0,-999.0,-999.0,-999.0,98.13063,98.1347,98.14274,98.17732,98.18085,98.19162,98.211845
ER,97.641464,97.81176,97.98794,97.988846,-999.0,-999.0,98.13116,-999.0,98.14273,98.17733,98.1808,98.19153,98.211815
SO,97.6419,97.81181,97.98826,97.98943,97.97524,98.07572,98.13062,98.13485,98.14318,98.17843,98.18217,98.19336,98.213356
TC,97.64117,97.81124,97.98783,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
FM,97.64256,97.81219,97.98963,97.98991,97.9752,98.07536,98.13098,98.13484,98.142876,98.177444,98.18091,98.19166,98.21202
MP,97.64164,97.811714,97.9896,97.98977,97.97584,98.07606,98.13167,98.13527,98.14332,98.17762,98.18139,98.19236,98.21225
PW,97.64176,97.81183,97.9896,97.98976,97.975784,98.07595,98.13158,98.13519,98.14325,98.17756,98.181076,98.191895,98.21209
IQ,97.64119,97.81151,97.98847,97.98904,97.97511,98.07602,98.13155,98.1355,98.14375,98.178375,98.182816,98.19757,98.21861
KP,97.64103,97.811165,97.987816,97.98862,97.97447,98.07512,98.13063,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
MS,-999.0,97.81143,-999.0,-999.0,97.974556,-999.0,-999.0,98.13485,98.14304,98.17762,98.18139,98.192245,98.212395
PY,-999.0,97.81118,97.98787,97.98866,97.97451,98.075165,98.13065,98.13472,98.14272,98.17731,98.18078,98.191505,98.21175
KI,-999.0,-999.0,97.987885,97.98869,97.97477,98.075325,98.13089,98.135124,98.14294,98.17749,98.18102,98.19176,98.21193
TV,-999.0,-999.0,97.98788,97.98865,97.974556,98.0752,98.13072,98.13492,98.14285,98.177414,98.180885,98.191505,98.21175
FK,-999.0,-999.0,-999.0,97.98862,97.97449,98.07512,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
NR,-999.0,-999.0,-999.0,-999.0,97.974464,98.07512,98.13062,98.13468,98.14273,98.17732,98.18078,98.191505,98.211716
NU,-999.0,-999.0,-999.0,-999.0,97.974464,98.07512,98.13062,98.13468,-999.0,-999.0,-999.0,-999.0,-999.0
BQ,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,98.13143,98.13573,98.143715,98.17836,98.181786,98.19209,98.21241
MD,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,98.13063,98.134674,98.1427,98.17729,98.18076,98.1915,98.211716
CX,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,98.1427,98.177284,98.180756,98.19149,98.211716
