,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
PA,10.027479,8.000888,8.225284,8.69097,7.9581766,8.062584,9.458118,8.874904,8.062314,8.455118,7.9495087,8.585191,9.403625
PR,0.72929764,0.777928,0.42619112,0.2791019,0.2189308,0.15687026,0.17455412,0.16754675,0.16024905,0.068548374,0.08104366,0.09633256,0.10697444
SR,0.11596666,0.043255232,0.039043948,0.03746823,0.035606526,0.029228188,0.030797573,0.033860482,0.036848113,0.03661642,0.026981508,0.024137616,0.020614617
CC,5.4115005E-4,3.9922452E-4,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
TL,0.002883148,2.387376E-4,0.0014657237,0.0033386683,0.0027265938,0.0020628185,0.04897061,0.0734342,0.09046548,0.028467625,0.0067850407,0.007084344,0.006791814
MU,0.82628167,1.281631,1.2270162,0.9394539,0.98729086,0.9466323,1.4334192,1.9532732,1.4509655,1.8014326,1.7412429,1.8784747,2.2273636
NF,9.437955E-5,6.5343374E-5,6.035477E-5,5.4995013E-5,4.4157634E-5,3.369492E-5,1.0091652E-4,2.4265102E-4,2.647995E-4,2.0103609E-4,4.9442442E-5,9.569286E-5,8.8916575E-5
PH,2.5028,2.3184614,2.1588001,2.4861166,3.2852097,3.3852923,3.4384305,3.789864,4.110617,4.5815296,5.793095,6.42323,6.5524697
RE,0.48959604,0.64039403,0.6177746,0.36746293,0.31882405,0.4248795,0.176277,0.22651586,0.25842568,0.23495549,0.9087253,1.14823,0.5686999
LK,7.749402,9.622809,8.654952,7.894223,7.6351867,7.925694,8.833623,8.418415,8.934424,9.741858,12.163916,11.154279,10.955974
