,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
KE,132237.25,157645.17,134068.69,145263.48,180129.17,156660.19,178379.5,174846.94,140410.0,148086.5,162066.67,222069.44,397750.5
LV,131122.1,144531.92,147762.61,153234.44,148313.34,189169.06,208743.67,291839.38,252120.0,231819.58,179786.34,260807.23,445406.66
LT,141120.42,148388.67,153771.0,230210.94,269322.34,193670.39,208743.67,170584.62,186164.67,195927.03,242281.84,304713.25,405400.5
MG,173829.86,161233.03,177643.0,179776.28,182208.38,140297.19,167331.0,157382.94,130629.5,137750.5,146400.67,206403.44,358917.66
YT,150697.75,153140.17,152983.31,174796.34,182027.38,137765.19,166607.0,156658.94,129905.5,137026.5,145676.67,205679.44,358193.66
MZ,141461.0,147785.94,155722.86,161096.48,187094.22,148419.19,174615.33,188061.88,189512.64,157258.5,184781.25,229596.44,349585.5
NO,128626.33,130004.67,129430.5,148980.44,142995.6,140394.39,155467.67,157375.62,148428.17,123397.63,165020.0,211963.44,375007.5
PL,116466.42,127986.67,142598.73,162863.75,183570.72,150849.06,185782.67,182608.88,150979.5,151010.5,153514.67,204775.44,383334.16
RU,123662.92,146167.17,132544.86,155102.2,201925.34,160332.19,194528.0,188976.12,169061.0,165157.47,190081.19,250127.11,376836.5
SD,124632.0,150920.61,129107.734,136941.98,180129.17,146487.19,275099.62,269643.94,242045.89,244540.9,182473.67,323865.44,425489.16
SE,111280.42,127380.5,141181.5,156904.44,158843.6,142152.19,207989.67,188325.72,174265.5,182290.62,228770.92,246663.94,407549.5
SY,134550.16,164761.67,146844.86,208165.5,213026.34,181538.94,188283.67,187151.62,186688.3,140270.5,148920.67,234796.31,355215.66
VN,132562.0,177977.94,149666.36,153538.67,191315.97,121859.44,165591.33,170030.45,148428.17,136052.47,156175.34,367685.97,501541.12
BZ,161471.0,167188.0,162384.1,231932.6,239222.47,174439.88,251412.56,241785.38,211163.56,216011.47,186957.67,234717.94,417028.16
BM,206601.16,219055.0,208426.19,257464.45,269322.34,214264.0,229907.06,230032.62,218897.53,198919.23,235272.56,254569.75,448468.4
BN,160882.5,143251.05,180938.31,184272.62,220938.97,155323.44,187793.0,212479.45,189801.0,209788.17,254987.75,386423.44,584589.4
GE,148891.75,209440.17,203257.48,180466.25,217742.6,172345.39,250361.31,233452.38,193226.92,235464.47,213509.11,326739.72,485228.0
RO,144661.0,241537.17,240823.66,244402.12,217742.6,200014.5,201460.95,209932.95,205503.5,207522.34,185151.0,242671.44,444917.0
UA,129466.34,160656.17,136661.61,138486.5,184548.34,130434.69,163061.17,170030.45,135773.33,136052.47,154896.34,230511.94,313268.0
